text,label
"#BiggBossMarathi3 लफ्फडबाझ, भिकारडा, वेडा आणि नीच विशाल. थू तुझ्यावर. आणि एक जोरात लाथ तुला भिकारड्या.",OFFN
@Vishal__INC @RahulGandhi @srinivasiyc @srivatsayb @GauravPandhi @NANA_PATOLE आरं भुसनाळ्या..... खोटे फोटो टाकून पप्प्या ला खुष करतोय?,OFFN
@Me_Vishy कसला बाप असेल हा डुक्कर 😤,OFFN
"हा माणूस ज्यावेळी ed ची धमकी देतो शिवसेनेला त्यावेळी ती ऑफर असते आमच्याबरोबर या म्हणून, अण्णा हजारे आणि हा निर्लज्ज ह्यांच्यात काहीही फरक नाही, एक नंबर हरामी",OFFN
@Subhash79695952 @nawabmalikncp रझा अकादमीवर जेव्हा धाडी पडल्या तेव्हा त्यांची लोकं काही बोलना पण नवाब मलिकांना पोटशूळ उठला त्याचे कारण धागे दोरे असतात मित्रा वणवा काय असाच पेटत नाही. आगे आगे देखो होता हे क्या दिवसभर बाता मारून कोर्टमध्ये बिनशर्त माफी मागणारे आहेत ते.,OFFN
आता हि नासकी औलाद पण बिग बाॅस वर येईल,OFFN
गोप्या भाडखऊ तुला असेपण कुत्रं किंमत देत नाही. तुला करण्याइतपत तू मोठा नाहीस. तू भाड्या त्यांच्या उंगल्या केल्या असतील म्हणून तुझ्या गांडिवर काटे आणले असतील त्यांनी. मंगळसूत्र चोर...,OFFN
या अब्दुल भडव्याचा जाहीर निषेध हरामी मोदीजी विरोधात गरळ ओकत आहे ..... @BJP4Maharashtra @BJP4Mumbai @SaiShirpure @sachinrbjp3555 @PadmakarSNayak @PravinAlai @Rajjyadav39 @DhananjayPalod1 https://t.co/N0R74QMPXl,OFFN
@BhaiyaPatil तो ओवेसी हिकडे येऊन सरकार ला challange करतो तेव्हा तुम्ही हिजड्या सारखे गप्पा बसता तेव्हा तोंड उघड नाही का रे भाईया,OFFN
"काय उपटायचंय ते उपट , बघू किती दम आहे तुझ्यात",OFFN
@The_NitinD लाळपुस्या खरकटचिवड्या नरपाळ्या भुसनाळ्या येडभोंग्या या शब्दांचा पण वापर करु शकता. हे अपशब्द नसले तरी आपल्याला जे हवे आहे तो अर्थ काढतां येतो 😂😅🤣,OFFN
"@rautsanjay61 गोवा विधानसभा निवडणुकीत कालपर्यंत ममता बाईंना डोस्क्यावर घेऊन नाचलं त्यांनी यांना औकात दाखवून दिली म्हणून फडफड आहे,बाकी काही नाही",OFFN
"@Avadhutwaghbjp @VarshaEGaikwad क्लासेस zoom वर.. अडकत अडकत आणि exam offline ... तुमच्या शिक्षणाची पात्रता समजली आम्हाला... विद्यार्थांना विचार करत नाहीत... फक्त
बडेपणा करायला शिक्षणमंत्री बनवलं की काय😡🤬😡 @VarshaEGaikwad",OFFN
@MChormal @khadaksingh_ त्या छिनाल राऊत च्या गांडीत दम आहे का तेवढा.......बांगड्या भरतो तो BC संज्या,OFFN
@BhatkhalkarA फालतू राजकारणी ...फक्त बकवास करण्यात पटाईत...कवडीची बुध्दी नसलेला.कायम भुंकत रहा तेवढीच तुझी लायकी असावी ...जनहिताचे काम तुला जमणार नाही ...पक्षाचा पाळीव प्राणी,OFFN
"ये बोक्या, 2017 मध्ये अंगणवाडी च्या शिक्षकांची काय हालत केली होती भाजपा ने विसरला का? किती चाटुगिरी करणार?",OFFN
@amarbbbbppp @JaiMaharashtraN @KiritSomaiya @rautsanjay61 कुठे शिकला हे अर्धवट ज्ञान😂😂 काळ्या पैशाने कोणी भागीदारी करत का?? तुला सगळेच जय शाह वाटतात का,OFFN
"अरे @BhatkhalkarA
चुंबळ चोऱ्या याबद्दल बोल , अश्या वेळेस काय घेऊन बसतो तू ।",OFFN
"भाजपाचे कार्यालय असुनही रिबिन कापली जात असलेल्या खोलीत सावरकर, टिळक ह्यांच्या प्रतिमा सोईस्कर पणे टाळण्यात आल्याचे दिसते. सावरकरांचे नाव घेताना कार्यालयात एखादा फोटो लावला तर बर होईल.",OFFN
@pritesh4532 @Awhadspeaks ह्याच्या सुसंस्कृत नेत्यापासून सगळेच हागरया तोंडाचे आहेत.,OFFN
"न्हावी काकांकडे पण ""अहम् बुद्धिमान् असती"" वगैरे काहीतरी म्हणाला असणार, म्हणून अर्धवट केस कापून हाकलून काढला दुकानातून असं दिसतंय साधारण. https://t.co/pJocBolTSV",OFFN
पांचट मानेचे पांचट सिरीअल बघतात ते @ashish_jadhao 😂,OFFN
दम असेल तर ब्लॉक काढून चर्चा करा ..फ़ट्टू फरुळेकर!,OFFN
सोशल मिडीयामुळे हलकटपणा उघड होतोय. पाळीव कुत्रकारांची गँग कितीही भुंकली तरी SM मुळे राजपुत्र नसून पप्पू आहे हे सर्वमान्य झालं.,OFFN
@Mi_Veera भोसडीच्या त्यापूर्वी 10 मिन म्हणून मला दीड तास ताटकळत उभं केलास,OFFN
@fadnavis_amruta नाही तेच नशीब समजा..नाहीतर तुमच्या सारख्या माजोरड्या बाईच्या घरा दारावर फक्त बुलडोझर नाही तर बैल पन लावले असते ते पण नांगरासकट उखडायला..#रुही_का_परींदा,OFFN
"बाहेरच्या देशात जाऊन पोरींची लफडी करतो,चरस, गांजा,ड्रग्ज घेतो,चीन बरोबर mou साइन करतो,देशविरोधी कारवायांना मदत करतो त्याला पप्पू म्हणतात. @NANA_PATOLE",OFFN
"@BJP4Mumbai @Dev_Fadnavis यांना प्रत्युत्तर तयार करायला इतका वेळ लागला यावरूनच कळतंय... सहनशक्ती वाढवा तडफडणवीस जी, तुमच्या विषवल्लीला महाराष्ट्र मुळासकट उपटुन टाकणार आहे लवकरच, मग ओका तुमची गरळ जाउन तुमच्या गुजरातला नाहीतर पहा उत्तरप्रदेशात मिळतोय का आसरा ते.",OFFN
"@abpmajhatv @RajatVAbp Religen म्हणजे धर्म नाही... हे तुम्ही कोणत्या शाळेत शिकले, तेही सांगून द्या... 'अडानांच्या शाळेतील अर्धवट शिक्षण घेतल्याचा परिमाण हा असाच असतो...' देशाचा प्राचीन इतिहास एकदा अवश्य वाचा... तुमचा RSS चा उदय कोठून व कसा झाला तेही एकदा वाचा... म्हणजे कळेल तुम्हाला...",OFFN
@abpmajhatv @NiteshNRane रताळ्या तूच म्हणला होता ना वाट बघतोय आता घरात कडी लावून बसला 😂,OFFN
@VikramPatil461 @Vishal03716467 @lokmat @kolhe_amol @NCPspeaks दिघी पोर्ट च नाव ऐकलं आहे का रे लांडया😂🤣,OFFN
"@ganeshkalambe5 @BJP4India ज्याने कोणी हे केले, त्याची गांड मारणार !!",OFFN
अरे भिकाऱ्या औकात वडापावची आणि स्वप्न अंबानीची,OFFN
"हा राजू नवघरे राष्ट्रवादी काँग्रेस पक्षाचा आमदार आहे. याचा रुबाब बघा, याची मस्ती बघा! महाराजांच्या अंगावर पाय ठेवून महाराजांच्या पुतळ्याला हार घालत आहे. हा माफी मागणार नाही, कारण
सत्तेची नशा एवढी चढली आहे की, यांना समोर कोण आहे, काय करत आहोत याच काहीही भान उरलेला नाही. निषेध . https://t.co/8sfcAFQYgZ",OFFN
"आधीच Dhyanchand Lifetime Achievement Award नामक एक आवर्ड आहे जेव्हा अशिक्षित आणि घमंडी प्रधानमंत्री लाभतो तेव्हा त्याला दुसऱ्याच नाव मोठं असलेलं पाहवत नाही.
#Hypocrisy https://t.co/2hEYDCY9zO",OFFN
@digutipnis @Anand_Dasa88 गाढवाला गुळाची चव काय आणि गुलामांना पप्पु मूत्र शिवाय चवच माहीत नाय... चालायचंच 🤣🤣,OFFN
@mataonline फालतू आणि बकवास माणूस। याने गाणे लिहावे आणि शांत जीवन जगावं। पंतप्रधान आणि राष्ट्रपती हे पद जर याला कळत नसेल तर काय अर्थ?,OFFN
@Techie00712 Influencer आहे तो सांभाळून लिहिलं पाहिजे... आज up मध्ये खूप राजकारण चालू आहे आणि ही पोंग्या असे ट्विट करतो... rw वाटत नाही,OFFN
@Avadhutwaghbjp @SunainaHoley अरे लुक्क्या ज्या ट्विटची लाज वाटायला पाहिजे त्याच कौतुक करतोस.,OFFN
सर्वात भिकारचोट दळभद्री व्यक्तिमत्तव twitter वर असेल तर ते हे @NakuulMehta,OFFN
@zee24taasnews सत्तेत असताना तूम्ही काय केलं तुमच्या पक्षाने काय केलं. उग तिथं जाऊन बडबड लावली केंद्रात पण लक्ष घाला थोड भारत भिकेला लावेल त्यो भिक मांग्या,OFFN
चढता पंजाब हाकलून दिलं दळभद्री माणसाला,OFFN
"अरे भोसल्या गाढवा कसला रे भोंदू तू, तुझा जीव केवढा तू बोलतो किती ट्विटर वर सगळ्यांना ब्लॉक करून बसलंय पळपुटे माकड अन आव्हान देतंय अजीत दादाला #pb",OFFN
"@ChDadaPatil भारताचा बाप मोदी,,ह्या चंद्याचा बाप कोण?केंद्र सांगतय लाट येणार,,ह्याला चढवून घ्यायला खाज भारीच आहे. मंदिर, मंदिर, भडव्या घरात बसून राम नाम कर,,तु ज्या संस्कृतीत वाढलास तीच आमची आहे,तुला कोणीच ओळखत नव्हते ,हि ओळख आमच्या मुळे आहे. जय श्री राम..जय महाराष्ट्र.",OFFN
हो पण शक्यतो शुद्ध मराठी...तो डुक्कर बरळत असतो...कानाखाली आवाज काढला पाहिजे,OFFN
"@Liberal_India1 @prathameshpurud चमन त्याचे ट्विट प्रमाण म्हणून तु डोक्यावर घेऊ शकतोस , इतर नाही.🤣",OFFN
"@PradipGavade @PawarSpeaks तुमच्या सारखे कपटी,लाचारी स्वार्थी राजकारण नाही जमणार साहेब कोणाला....#भावी",OFFN
"@OfficeofUT 😂😂😂 निर्देश काय देवून राहिले ? लाज आहे का काही ? की फाटली आहे गृह मंत्री तुमचे कपडे काढून नागडे फिरवणार महाराष्ट्रात ? कायचे मुख्यमंत्री आहे तुम्ही ? एक भ्रष्ट गृह मंत्री नाही काढू शकत , साडया घाला आणि बांगड्या घाला ( भाषा तीच शिव सेना वाली आणि सामना ला शोभेल अशीच वापरली आहे )",OFFN
"नशीब ह्याच्या डिगांत वळवळणारा ""मी परत येईन "" चा रेमंड चा किडा शांत झाला",OFFN
@saamTVnews भोसडीच्या दुसरं काही बघा बे,OFFN
हा तुपकट कापलेल्या शेंडीचा देशपांडे बिनडोका सारखा प्रत्येक विषयात तोंड मारतो.,OFFN
@akku_kohale गंगा नदी चा नाव खराब करू नको भोसडीच्या,OFFN
"@Raja9660 @iGopalShetty @mybmc @mybmcWardPN हो रे कुत्र्या, त्या दुसऱ्यांचा विरोध आम्हीच करणार, कारण तुझ्या सारखे छक्के गुलाम त्यांची तोंडात घेऊन बसले आहात👍👍",OFFN
@TV9Marathi पहिले संभाजी नगर की औरंगाबाद हे सांगा,OFFN
@thatPunekar टिळक आगरकर काय कर्नाटकात होते काय?,OFFN
@TV9Marathi आधीच शेण खायचं आणि मग म्हणायचं आज काही मी शेण खाणार नाही ... अर्धवटराव,OFFN
महाराज्यांच्या पुतळ्यावर चप्पल घालून चढणारा औरंगजेबाच्या अवलादी बद्दल का बोलल्या नाही पाटील मालक महाराजांपेक्षा मोठे आहेत का,OFFN
@thatPunekar मोदी मुघलांची अवलाद आहे ? बर म्हणुन पाकिस्तान ला बिरयानी खायला जातो व्हय?🤣🤣🤣🤣,OFFN
@khadaksingh_ @PawarSpeaks याच्या जावयाची चांगलीच गांड़ फाडली होती वाटते समीर वानखेडे नी म्हणून याला एवढ्या कुरघोड्या सुचत आहे,OFFN
"@BhaiJagtap1 बाई पातळी सोड पण इतकी ही सोडू नको कि लोक जाहीर शिव्या घालतील तुला, मिठी बाई छब्बु छत्रे आवर तुझे बायले चाळे 😠😠😠",OFFN
"@ameytirodkar अहो #मविआचे_पाळीव , त्या आधी १९५६ साली पंडित हृदयनाथ मंगेशकर यांना आकाशवाणी च्या नोकरीवरून का काढले याचा जाब नेहरूंना विचारा... अन फडतूस किरण माने हा कलाकार कमी आणि राष्ट्रवादीचा सतरंजी उचल्या जास्त आहे हे विसरू नका... निघ भुरट्या इथून 😂",OFFN
@GopichandP_MLC @msrtcofficial @CMOMaharashtra तु तर डोक्यावर आपटलेला बिनडोक नौटंकीबाज़ आहे.,OFFN
"माझं नाव आचार्य तुषार आहे, पण सगळे मला लाडाने ""येड्या भोकाचं"" म्हणतात.🤭 🤣🤣🤣🤣🤣",OFFN
बुरखा घातलेल्या महिला बँक लुटारू वाटतात ! – ब्रिटीश खासदार बोरीस जॉन्सन ब्रिटनमधील राजकारणी बुरखाधारी मुसलमान महिलांविषयी उघडपणे त्यांची मते व्यक्त करतात. भारतात असे कोणी बोलल्यास त्याच्यावर ‘धर्मांध’ असा शिक्का मारला जाईल ! https://t.co/jNFpToLogw,OFFN
@ameytirodkar मुर्खा संजय राऊत ला कसल्या 🔔 ऑफर देणार ..? ते मोदीजी आहे उद्धव ठाकरे नाही कि डॉक्टर सोडून कंपाउंडर ला ऑफर द्यायला ..!,OFFN
"@RavindraAmbekar अहिंसा ना? तुला पहिलेच सल्ला देला अहे, चरखा घे आणि पाकिस्तान मधे किवा अफगाणिस्तान ला जा सत्याग्रह कर, बरोबार बाईका घेउं जाऊ नको कारण चरखा चमत्कर करणार नाही आणि ते काय रक्षाबंधन साजारा करणार नाही पण तुझी आवाडती जमात बलात्कार पक करेल",OFFN
@Partner_97 @MM_K_08 अबे चल भंगरी.. गेल्या 2 दिवसात हागायला time नव्हता तुझे नाते कुठून जुळवू 😂,OFFN
मेंदू गुढग्यात आलता का रताळ्या 😡,OFFN
@BhaiJagtap1 साहेब काँग्रेस वाल्यांना पाकिस्तानात जायला हवे काँग्रेस ला तसेही खूप लाईक करतात पाकिस्तानी विशेष म्हणजे पप्पू ला,OFFN
@BhatkhalkarA बारामती चा वाकडतोंडया घुबड म्हणजे महाराष्ट्र ला लागलेला काळिमा आहे... आणि पंतप्रधान पद तर सोडाच स्वतःच्या पक्षाच्या स्वबळावर तो कधीही मुख्यमंत्री सुद्धा होऊ शकला नाही..त्याला फक्त पाठीत खंजीर खुपसायचा माहिती आहे,OFFN
"ना जीडीपी कळतो, ना अर्थव्यवस्था, महाराष्ट्रासारख्या प्रगत राज्यात बुद्धू मुख्यमंत्री बसलाय, राणेंची घणाघाती टीका",OFFN
@lokmat @rautsanjay61 नागडे हिंडणाऱ्यांनी दुसऱ्याला काय कपडे घालायचे किंवा नाही हे सांगू नये..,OFFN
चौकात चाबकाने फटके देऊन म्हतारपण न बघता ठार केला पाहिजे.,OFFN
@ShelarAshish आशिष धर्मांध जात्यंध झालाय तालिबानी सारखा. मोदी बिर्याणी खाऊन आलेले पाकिस्तान हुन म्हणून कसाब शी तुलना?? लुक्क्या हा भारत देश आहे अफगाणिस्तान नाही अशी भाषा करायला. डिलीट कर ट्विट नाहीतर पोलिसांनी अटक करावी तुझ्या सारख्या देशद्रोही भाषा करणाऱ्याला.,OFFN
@vinayakgunjal @DipakKa1994 @meNeeleshNRane @AmitShah @AjitPawarSpeaks माकडा सारखे उड्या मारू नका आधी हा विषय संपवा.,OFFN
@hemant_anjali @Ss2Dinesh बाई तुझे विचार एकदम छिनाल कॅटेगीरीचे आहेत,OFFN
"@psawant246 @BhaiJagtap1 त्या पप्पूची विद्वता इतकी की संसदेत पप्पू म्हणवत स्वतालाच पटलावर गौरवून घेत, रस्त्यावर पप्पूगिरी करीत न्यायपटलावर नाकावर आपटतय..आता लहानमुलांसारख आदळ आपट करण्याऱ्या शेंबड्या पोराला लोळून देत करमणूक करवून घेयायची असते... कदाचीत तुम्हाला शेंबूड पुसण्यात गौरव सारख वाटतय का?",OFFN
"दीदी ओ दीदी करत गर्दी पाहुन चेकळत लाखों लोकांना एकत्र करत सभा घेतल्या आणि हा निर्दयी ,बिनलाजी माणुस रडतो आहे ..
लाज वाटायला पाहिजे.",OFFN
"अरे मुर्खा, शहीद झालेल्या जवानांवरती तरी तुझी फालतु बातमी बनवु नकोस. नालायका. पत्रकारीतेच्या नावावर धब्बा आहेस तु, लाचार भिकार्या! अजुन किती खालच्या पातळीला जाणार आहेस तु!",OFFN
"काय फालतू लॉजिक आहे?. तो पप्पू गांधी स्वतःला शिवभक्त बोलतो, जनेयु धारी बोलतो म्हणून काय आम्ही मान्य करायचे काय?..फालतूपणा बंद करा सेक्युलर लिबरल नका बनू..यांना पुळका आला एका तथाकथित मुस्लिम रामभक्त चा..",OFFN
@girishkuber हे खरंय का? की गिऱ्या नावाचे डुक्कर सिल्वर ओक बाहेर लोळत असते. 😂,OFFN
"मुक्या तिच्यासाठी ""तुझ मे रब दीखता है"" गाण म्हणाला, पण ती संघी निघाली 😂🤣😅 #बिच्चारा_मुक्या",OFFN
अरे गाढवा मी जे आहे ते या देशाचा नागरिक आहे. माझे अस्तित्व हे माझ्या वडिल किंवा आजोबाच्या पुण्याईने नव्हे तर स्वकर्तुत्वाने तयार झालेय. अकलेत घुसत असेल तर बघ.,OFFN
@udaynirgudkar @PMOIndia पूर्वी पत्रकारिता म्हटलं की लोकशाही चा चौथा आधार स्तंभ वाटायचा. आता पत्रकारिता म्हणजे लाचारी आणि चातुगिरी...हा बदल.. वेल डन 👏👏👏,OFFN
"@PrasadVKathe @ShivSena या काथेच्या डोक्याला मार लागल्यामुळे तर हा असा वेड्यासारखा ट्विट करत नसेल ना... हा एवढं मठ्ठ व मतिमंद माणूस असेल अस वाटल नव्हत,,",OFFN
"बुडत्याचे पाय खोलात😂ते दोन्ही पोपटपंची करतात ,हे त्यांच्या देहबोलीतून दिसत आहे!खोटारडा नाना तोंडघशी पडला😊 @NANA_PATOLE",OFFN
"@BhaiyaPatil तुमचा मेंदू जाळून कदाचित हिरे निघतील, बघा करून प्रयोग",OFFN
आदित्य ठाकरें प्रचाराला गेले खासदार निवडून आणला कोंबडी चोर पनवती प्रचाराला गेला भाजपा चा एक आमदार पाडून आला https://t.co/aS3s0R12sp,OFFN
@Ram9699_ फडणविस सारखा बिनकामी आणि कपटी मनाचा गुलाम मुख्यमंत्री महाराष्ट्राला लाभला त्याचे काय रे अंध भक्ता,OFFN
नवाब मलिक साहेब समिर वानखेड़े चे काॅल डिटेल काढायलाच पाहिजे तर तुमचे ही काॅल डिटेल काढायला पाहिजे तू न्यायिक प्रक्रिया ला धार्मिक वळण देतो तुझा विरोधात कोर्टात जाऊ शकतो तुझा सारखा मुसलमान च मुस्लिम युवकांना अतिरेकी बन्याचा मार्ग तयार करतात,OFFN
हिणकस ..... गोळवलकर गुरुजींच्या चपलेच्या खाली लागलेल्या धुळीच्या कणाची तरी लायकी आहे का तुझी,OFFN
मित्रो.... हा मोदी लय चापटर माणूस आहे... या वर न बोललेलंच बरं..,OFFN
"@Liberal_India1 दरवेळेस भक्त भक्त काय चालू असतं तुझा ???? एकाचा असशील तर पुढच्या ट्विट मधे जे कट्टर मुस्लिम असतात त्यानं हाजी हाजी म्हणून दाखव. फालतू मधे
चांगल्या भक्त नावाचा वापर कुठेही करू नकोस.",OFFN
येड्या भोकाच्या महाराष्ट्रात मोठे मंत्री गांजा जास्त ओढतात 😂😂,OFFN
@rrrrajput तो प्रवीण दरेकर मजूर आहे ते लिहायचं राहील...,OFFN
@ArohWelankar सरदार वल्लभ चा पुतळा उभा करण्यापेक्षा हॉस्पिटल उभे केले असते तर लोकांचे जीव नसते गेले माठ्या..झाड कळत नसलं तर नीट चाई घालावी.. बोळनकर..,OFFN
@WEgmn02Jw2KsItX @sandipw02483703 @TV9Marathi हा रताळ्या कोण मलीकच्या घरचा संडास साफ करणारा तर नव्हे 🤣🤣,OFFN
@lokmat शेंबड्या अजुन चड्डीत हागतो आणि केंद्रावर लोटतो का रे रताळ्या,OFFN
@ramraje_shinde @Dev_Fadnavis फडणवीसने पत्रकार परिषद घेतल्यावर कसा चटकन धावून येतोस रे भाडखाऊ नवाब मलिक बोलत असताना G### फाटली होती वाटतं,OFFN
@NikhilBhamre8 @rautsanjay61 अरे भोसडीच्या ४ पेक्षा १३ आकडा मोठा असतो 🤣,OFFN
@deepakbhatuse चक्रम काकांचे नातेवाईक एक एक करून बाहेर यायला लागलेत. 😂,OFFN
"@Sonalimumbai1 हा आणि लबाड कोल्हा, एक दिवस काका फाट्यावर मारतील तेंव्हा सांगा 😂😂😂",OFFN
बुरखा बिब्बिला भेटणारा टॅक्सी वाला किंवा यांचा कोणीतरी काल्पनिक मोदी नावाचा माणूस. आमच्या गल्लीत सुद्धा राहूल नावाचा तडीपार गुंड आहे.,OFFN
"@rautsanjay61 बाळासायबांनी जी शिवसेना उभी केली त्या शिवसेनेची विकेट कोणी पडली, काय तर म्हणे पप्पू आल्यावर बोलतात 'तुम आये बहार आयी' की झुकणार अजून आता हे ही म्हणायची वेळ आलीये कुठं नेवून ठेवलीये शिवसेना माझी",OFFN
@BJP4Maharashtra @ramkadam अरे पोरी पळव्या मग भाजप श्रेय घेते टे पैसे काय मोदी फडणवीस स्वताच्या खिषमधुन करतात कां,OFFN
@LoksattaLive कारस्थानी शकुनी कडून हीच अपेक्षा होती.,OFFN
ये मूर्ख बाई तू नीट बोल...तुझी लायकी सुध्धा नाही..एवढीच हिम्मत असेल तर आरक्षण सोडून मेरिट मध्ये येऊन दाखव...तुला ग्रामपंचायत चा शिपाई सुध्धा होता येणार नाही... बिंडोक बेअक्कल..,OFFN
@prasad007sawant @TV9Marathi @nawabmalikncp @rautsanjay61 @narcoticsbureau @MumbaiPolice @BJP4Maharashtra येड भोक कुणाचं ते तुझ्या कंमेंट दुसरयचा विषयात करण्यावरून कळतंय 😂😂 चाटणाऱ्याला कुणाची चाटतोय एवढं कळायला पण अक्कल लागते ती तुझ्या येड्या भोकात नसेलच 🤣🤣,OFFN
@rajuparulekar असले प्रोपोगंडा करून तालीबानी बनण्याची प्रेरणा देत आहे का जयचंद राजु त्यांना? 🤔,OFFN
@BhatkhalkarA केळ्या 50 रुपये दर वाढवून 5 रुपये कमी केलेत आवळा देवुन कौहळा घेतो कां,OFFN
@RavindraAmbekar तुमचा मेंदु हरवलाय https://t.co/tJyjYH4mzB,OFFN
"अरे फुकट्या, कोलण्याच्या गोष्टी मला नको सांगू तू. अस्सल कोल्हापुरी गडी आहे मी. तुझ्यासारखे मोक्कार लोळवलेयत मातीत. हे अकाउंट ह्यासाठी कारण बर्याच गोष्टी उघड बोलता येत नाहीत.",OFFN
@KiritSomaiya @BJP4Maharashtra मुख्यमंत्र्यांच्या आरोग्य बद्दल जी घाण तोंडातून ओकला त्याच फळ नक्की भेटेल स्वतःला पण जेव्हा एखादा आजार होईल तेव्हा हे शब्द आठव बोबड्या 😡😡,OFFN
@svirhru900 @tanatani_baba @RKTweetsIn @nawabmalikncp @ANI @PTI_News पोंग्या जा शिळा वडापाव खाऊन ये आणि लॉजिकल बोल.. महाराष्ट्राची रिक्वेस्ट रिक्वेस्ट पेटंट वरून reject झाली याचा पुरावा दाखव आधी Gulamaaa,OFFN
पक्षाची गद्दारी करणार्‍या गावगुंड लोकानी दुसर्‍याला अक्कल शिकवू नये @BhatkhalkarA #डाळभातकर,OFFN
"तुम्ही सगळ्या पक्षाचे नेते, तुमची स्वतः मांडलेली मतं, तुम्ही स्वतः बोललेले शब्द म्हणजे अवघ्या महाराष्ट्राची, देशाची मतं आणि असे समजायला तुम्ही काय महाराष्ट्रातील जनतेला विकत घेतला आहे का!!! #घुंगरूशेठ 😡😡😡😡",OFFN
"@RRPSpeaks अरे केळ्या महाराष्ट्रातील शेतकऱ्यांना मदत कर आधी , पाऊसामुळे आधीच इथला शेतकरी देशोधडीला लागला आहे, आणि सवयीप्रमाणे सर्व पवार उत्तर प्रदेश कडे बोटं दाखवण्यात व्यस्त आहेत",OFFN
@bbcnewsmarathi @PetaIndia @peta 😂पेटा असेच मुर्खपणाचे तर्क देत राहिला तर लोक एक दिवस जोड्याने मारतील,OFFN
@VikasLawande1 अत्यंत नीच पातळीची आहे !,OFFN
"तुझ्या गांडीत दम असेल तर फॉलो बॅक दे तुला नंबर पाठवतो, नंतर तुला तुझ्या किती बापाला देयचा ते तू ठरव",OFFN
नीच वरवर वरचीच पातळी गाठत आहे.,OFFN
@lahor_police @Vijay___26 @ChitraKWagh भडव्या तुझा आणि संस्काराचा काही संबंध आहे का ???,OFFN
कॅप्टन अमरिंदर सिंग जर मुख्यमंत्री असते तर काँग्रेसला असला फालतूपणा करता आला नसता त्यामुळेच चवन्नी ला मुख्यमंत्री केले,OFFN
"@TV9Marathi @rautsanjay61 @GopichandP_MLC महाराष्ट्राच्या प्रमुख नेत्यांबद्दल एकेरी उल्लेख करणाऱ्या पडळकरांच कर्तृत्व काय, संजय राऊत कंगनाला हरामखोर बोलताना तुमचं जे कर्तृत्व होत तेच.. झोलर व्यक्तिमत्व 😂😂",OFFN
राडा?...तू गाढव पत्रकार आहेस... पवारांच्या तूकड्यावर जगणारा..,OFFN
नशीब त्या दीपक चौरसियाचा फोटो नाही टाकला. तो असता तर भोकात पंख लावून मोर बनला असता!,OFFN
"@kmoharir @ChinmayVijayVa1 @Ravana_110 😂😂 अरे भाडया, टिचर आहेस ना रे तू । अशी भाषा शोभते का रे #भिकमांगे चामण भगाओ देश बचाओ । संविधानाच्या नावाने बोट मोडण्या खेरीज चामणांना पर्याय नाही । #पिठमांगे #मुगलांचे_वंशज",OFFN
"@BhatkhalkarA भातखळकर म्हणजे निव्वळ बालिश माणूस आहे , याला निवडून कशाला दिलाय आणि हा दिवसभर ट्विटर फेसबूक वर पडीक असतो 🤦",OFFN
गांजा कमी फुकत जा... म्हणजे ट्विट बरोबर वाचशील... मी तुझे साहेब की माझे साहेब कधी बोललो ... जन्मापासून असा आहेस की ट्विटर वर आल्यावर झालास चरसी..?? 😂😂,OFFN
@Jayeshwagh_7 तेच घेऊन बसायचा विषय नाही इथं... 🤷‍♂️ एक चिल्लर ऍड साठी लोकांची औकात काढली होती आपण 🤬,OFFN
गांडीत डम पण पाहिजे जे बोललोय ते सिद्ध करायला,OFFN
"युवासेनेचा धडपड्याचळवळ्या,तडफदार वरुण सरदेसाई आज हिंमतीने रस्त्त्यावर उतरला!वरूणसोबत शेकडो युवासैनिकांनी व शिवसैनिकांनी महाराष्ट्रव्यापी आंदोलन करुन उन्मत्त नारायण राणेंची औकात दाखवली.युवासेनेचे व शिवसैनिकांच्या पोलादी मनगटांचे अभिनंदन",OFFN
अवघड आहे परत अकाउंट लॉक करून बसू नको मागच्या वेळेस सारखं शेतकऱ्यांविषयी मुक्तफळे आठवतंय ना चोमु,OFFN
"वानखेडे कोणत्या कलरची अंडरवियर घालतात ते पण सांगूण टाका मलिक जी
Face with tears of joy
BC जिवनात आता प्रायवसी नावाची गोष्टच राहिली नाही राव",OFFN
@TV9Marathi अय #छपरी तू नको सांगू कसं बोलायचं ते,OFFN
@BhausahebAjabe @BJP4Maharashtra @NANA_PATOLE @narendramodi @INCIndia @INCMaharashtra मुर्खा तेव्हा पॉसिटीव्ह महाराष्ट्रात जास्त होते ..! त्यामुळे इन्फेक्शन कुठून कोठे जाणार ..?,OFFN
@Surya_20111988 अरे मूर्खा त्याच टिपूने कितीतरी मंदिरांना देणग्या दिल्या ज्यातील काही मराठ्यांच्या फौजेने उध्वस्त केली होती. का उगाच राजकीय लढाईला धर्माचा मुलामा देतोस. उगाच मोठं मोठे आकडे फेकायचे काहीही,OFFN
जिथे फायदा तिथे शेट आणि चमन चाणक्य 🤣 #महामहिम #रंगाबिल्ला #राष्ट्रीयजोकर,OFFN
@abpmajhatv त्या टुकार माणसाला निलंबित करणेच योग्य! Example set hona chahiye.. https://t.co/xOeOjfEZ19,OFFN
@aSantoshTweets @Core_Patriot @bhiku_ss @abpmajhatv @PrasannJOSHI लुक्क्या लावरीसाच्या माहिती खातेर https://t.co/pOngduYR1E,OFFN
