text,label
देवच नाही म्हणणारे पण देवळातील पैसा या विषयावर बोलतात...चप्पल दे रे माझी ...,HATE
जलयुक्त’ला सरकारची क्लीन चिट; अभियानामुळे भूजल पातळीत वाढ;शेतकऱ्यांचे उत्पन्न व राहणीमानही सुधारले आणि मविआ सरकारने स्थगित केलं.नाकर्ते पणाचा कहर.. #MVACheatsFarmer #फशिवसेना #चिवसेना @UdhavThackeray @PawarSpeaks https://t.co/RP8GztkYOO,HATE
@Devendra_Office @Dev_Fadnavis घोटाळेबाज पालिका मुर्दाबाद.,HATE
"1 ते म्हनजेच भीकमांगे डोळ्याला डोळ्यानां मेंदूलादीमागला मनाला आत्म्याला चीतत्ताला रडवून पाझरवून समपदा वैभव ऐशवरर्य खजीना लूटतायत लूटत आहेत, काम करायच नाही आनी अट्टाचल्लस सारीपाट भावानेprice सटट्टा लूटत आहेत, मूंहदीखाइ, केश-नाखून-भाग्य मेहंदी color, etc, 2 etc.,",HATE
भाजपाच्या पुरुष कार्यकर्त्यांनी आज #लिंगबदल करुन घेतला आहे का? सगळी मुले '#माफी_मागते' टिवटिवत सुटलेतं. 🤣जरा कॉपी - पेस्ट करताना अक्कल वापरा रे गाढवांनो. सगळ्यांना कळलय की खोटे Paid Trends असतात आणि Fake Drafted Feelings! का करता तरीपण रोज नवीन नाटक? https://t.co/hrQzmIz3RU,HATE
@HarshadNarsale2 @PratikJ17307800 @Sonalimumbai1 तुझ्या बारामतीच्या बुडाला आग लागली वाटतं. ज्या शाळेत किंवा कॉलेजात शिकलास (शिकला असशील तर) पुन्हा एकदा एडमिशन घे आणि स्टेट पोलिसांचे कार्य शिकून ये. आणि असेल पांचट शोध लावत नको बसू.,HATE
टीपू सुल्तान नामकरण कार्यक्रमाला ठाकरे सरकारच्या पोलिसांच संरक्षण कोणत्या तोंडाने चिवसेना हिंदुत्वाच्या गोष्टी करत आहे https://t.co/R3ZLDPvtGe,HATE
नाटकी चेंभोद कुठचे 🤬,HATE
@abpmajhatv अजुन काही फालतू बातम्यांचा स्टॉक असेल तर एकदाच बाहेर काढा.. कशाला रोज रोज टाईमपास करता #मूर्ख_मीडिया,HATE
@INCMaharashtra भाजपला महाराष्ट्रातून हद्दपार करणार हे आम्ही ठरवलं आहे,HATE
@VikasDe90360343 थोड ब्राह्मण जातीत जाऊन बघ सगळ्या पोरी मुस्लिम आणि बौद्ध यांचा हात धरून गेल्या आहेत आणि तू इथे आभाळ ... यला निघालास,HATE
@futureindark यावर्षी शवसेना ला १ CR पण डोनेशन नाही मीळाल..😂 कुठुन आणनार पैसा 😝,HATE
एवढी गळती पण नाही लागलीय... की तुमच्यासारखी लाळ चाटण्यासारखी... वेळ आली आहे.,HATE
"@KubalkarMonali छपरी बाया ,कोण सांग आम्हाला पण",HATE
तुम्ही नमस्कार करा आम्ही साष्टांग नमस्कार करू पण महाराष्ट्रात राहून शिवसेनेवर घाणेरडे आरोप केले तर पायऱ्यांवरून खेचून मारू. #शिवसैनिक https://t.co/yGqAXnEeaR,HATE
@Abhishe51645214 कारण सगळे चेड्डीधारी कलाकार पळपुटे आणि भित्रे आहेत.,HATE
@Dev_Fadnavis @narendramodi खांग्रेसी किडे कधी सुधारणार नाहीत,HATE
"किती वेळा चिवसेना ऊघङि पडणार आहे.राज ठाकरेंचा ,अनिल देशमुखांचा व्हिडिओ आणि आता हे",HATE
@satyajeettambe तुम्ही खानग्रेसी सगळे येडेच असतात का ❓ मानसिक गुलामगिरी सोडून द्या त्या नकली गांधी ची... अर्थात त्याला पण लायकी लागते,HATE
अरे कपडे तर सोडा रे भाड्यानो,HATE
एखाद्या व्यक्तीच्या कुटुंबावर - मुलाबाळांवर चुकीचे आरोप करणे म्हणजे हिंदुत्व नव्हे ! याला नपुंसकत्व म्हणतात,HATE
@TV9Marathi ही पहा महाघोटाळा महाभकास महाभ्रष्टाचार आघाडी सरकार! नॉटी बॉय,HATE
India together ह्या वाक्याचा भोसडा उदास करून ठेवलाय तथागत लोकांनी ! खर तर भारत आधीपासूनच together आहे पण आपलं कायबी काम नसलं का हे असले चाळे करावे लागतात,HATE
@Dev_Fadnavis @BJP4Maharashtra @BJP4India @BJPLive @TawdeVinod @MPLodha @rahulnarwekar #महाराष्ट्रद्रोहीBJP च्या गद्दारांनो तोंड काळं करा म्हणायचा विचार आला सांगणार तितक्यात तुम्ही तोंड काळं केलं 🌚 वाह 👏 शंभर वर्षे आयुष्य.. पण ते तोंड मात्र काळंच रहाणार https://t.co/hjO0tGcb2H,HATE
"@maha_governor तुम्ही हिंदी भाषेत संवेदना प्रकट केल्या तरी चालतील. 'निधन झाल्याचे समजून' अशी खतरनाक, भाषांतरीत मराठी नको. तुमचे हँडल सांभाळणाऱ्या त्या संघी मराठी भैय्याला आधी हाकला.",HATE
@keshavupadhye डॉक्टर पेक्षा कंपौडर हुशार १ल्या नंबर पेक्षा ४था नंबर हुशार वाजिरापेक्षा हुजऱ्या हुशार इती.... बारामतीचा गुलाम पाणक्या.,HATE
"@CMOMaharashtra @OfficeofUT बायकांवर हात उचलणाऱ्या ह्या माजोरड्याला तुम्ही अजूनही पदराखाली घेणार का?आता तुम्हाला शिवाजी महाराजांचे नाव घेण्याचा तुम्हा नतद्रष्टाना काहीही अधिकार नाही.आम्हाला असला पुचाट निर्लज्ज, सत्तालोलुप शासनप्रमुख मिळाल्याची खूप खूप लाज वाटत आहे.",HATE
"ड्रामेबाज नाही, इमानदार पाहिजे कमजोर नाही, दमदार पाहिजे देश विकणारा तुम्हाला लखलाभो आम्हाला तर फक्त केजरीवालच पाहिजे",HATE
"फारच दुर्दैवी आहे हे, घटनेची माहिती घेऊन त्या स्टाफ आणि डॉक्टरांना सस्पेंड करण्यात यावं.. एवढे निगरगट्ट लोक कामाला कसे ठेवतात हे..",HATE
@saamTVnews @Mpsc_Andolan आंदोलना शिवाय पर्याय नाही. त्याशिवाय हे निगरगट्ट सरकार ताळ्यावर येणार नाही...,HATE
@BhatkhalkarA एकदम सही! नालायक नीच उद्ध्वस्त उद्बोदिन ची हिरवी फशिवसेना आणि खानग्रेसी गु खावरे डुकरं हे असलाच नीचपणा करणार...येत्या निवडणूकित पब्लिक त्यांना धोबीपछाड नक्कीच देणार...,HATE
"@JainDenesh @Sunilshinde161 शक्यतो जैन लोकं आपापले व्यवसाय करण्यात धन्य मानणारे व राजकारणापासुन अलिप्त नाही पण ओपनली न पाठींबा पण देत नाही पण गुजराती म्हटले की लबाड धुर्त गोड बोलणी फसवणुक करणारे, आकडे बहादर दारु व गुटखे खाणारे गुजरातीच ओळखले जातात",HATE
BMC वाल्यांकडे हजार वेळा तक्रार केल्या तरी जबरदस्तीने अतिक्रमण केलेले फेरीवाले आणि अनाधिकृत स्टाॅल उखडत नाहीत.. आता गेले लगेच लहान पोरासारखे बाॅलीवूड थिम असलेल्या मुव्ही सारखं बदला घ्यायला.. मुंबईत रस्ते तरी नीट बनवा आधी..🤬 येडपट कुठले.. ती कचऱ्याची गाडी पाठवा आधी कचरा उचलायला!,HATE
@Varsha9119 @Ganeshshintre3 @guruditya_yadav @abpmajhatv वर्षा ताई अश्या लुक्क्या मराठी भय्या कडे लक्ष देऊ नकोस आपला मराठी लढा नेहमी चालूच राहणार 🙏🚩🚩🚩🚩🚩,HATE
@Ram9699_ निगरगट्ट भंगार सरकार बसलेय मानगुटीवर. तरीहि लोक असल्या लोकांना मत देणार.,HATE
"@theproductwoman असं महाराष्ट्रात कुणी लिहिलं-बोललं तर लगेचच भाषिक दहशतवाद, भारताचे तुकडे, भारताची (नसलेली) राष्ट्रीय भाषा हिंदी, नायनाय ते सुरू होतं आणि दक्षिणेकडे गेल्यावर गप्प ढुं×+त शेपूट घालून बसतात.",HATE
"@ranjeet_9191 @supriya_sule @CMOMaharashtra @OfficeofUT @AjitPawarSpeaks @Dwalsepatil @maharashtra_hmo सर्वात आधी राज्यकर्त्यांना करा ह्यांच्यातच बलात्कारी नेते भरलेत ह्यांनाच महिलेबद्दल आदर नाही तर इतरांचे सोडूनच द्या, पेंग्विन ही एका महिलेच्या लफडयात फसलेला आहे हे विसरून कसे चालेल",HATE
@RRPSpeaks @PawarSpeaks @supriya_sule आदरणीय ताई ( Dilpyane kolsa kela) काय....? हप्ता वसुली मध्ये.....? नंबर...!!!!जनता नेहमी नालायकानां फाटक्या जोड्याने...हाणते......!!???,HATE
@PradipSocialNet @ideology_2021 @PrasadVKathe @rautsanjay61 @PMOIndia @narendramodi 500+ जिल्ह्याचा पंतप्रधान पण उभा नाही केला अमेरिकेने औकात दाखवली ना... तुमच्या शब्दाला तिकडे किमंत नाही... केरळ मच्छीमारांच हत्याकांड करून इटालियन मरीन सोडून दिले फडतूस राष्ट्रीय नेतृत्व ... निवडणूकीच्या अगोदर खुप बाता करत होते.. आता विरोधकांना बदनाम करून आपली नपुंसकता लपवता??,HATE
अगदी नालायक आणि देशद्रोही आहे,HATE
शिक्षणाचे घोडे लावून स्वतः ह कुत्र्या सोबत वेळ घालत आहेत,HATE
@TV9Marathi स्वबळाचा अजिबातच दम नसलेल्या ढोंगी भ्रष्ट नकली हिंदुत्ववाद्यांनी निवडणुकीनंतर फक्त खुर्ची मिळविण्यासाठी आनंदाने सुंता करून घेतलीय. लांड्या पैजामा अन जाळीदार टोपीला अजिबात धक्का न लावण्याची अटीवर. मोठे साहेब गेले अन त्यांच्या ढाण्या वाघाचे आता म्याव म्याव मांजर झाले आहे. दुर्दैव.,HATE
@waglenikhil तुझ्यासारखे नीच लोक ठेचलेच पाहिजेत,HATE
प्रत्येक वर्षे एक्स डीबीटी सर्वसामान्यांचे मुद्दे आपला समाजाचे मुद्दे बाजूला ठेवून सेलिब्रिटीच्या नांदा लावून महाराष्ट्र महाराष्ट्राच्या लोकांना मूर्ख बनवण्याचे शर्यत लागली आहे सेलिब्रिटींना सेलेब्रिटी चे काम करा सरकार नका चालू,HATE
@nawabmalikncp डुक्कर पैदाईशी भक्तांना आणि चाळीस पैसे पेन्शन घेऊन भुंकणाऱ्या २०१४ नंतरच्या बारा बापाच्या स्वातंत्र्य सैनिकांना हे सहन होणार नाही.,HATE
"@kidebaaj बेअक्कल लोक आहेत, दिडशहाणे ☹",HATE
"अरे गाढवांनो नक्की ठरवा काय ते, खलिस्तानी?, पाकिस्तानी, चिनी, माओईस्ट, नक्षलवादी, तुकडे-तुकडे गॅंग, मुस्लिम, ख्रिश्चन, दलित, आंबेडकरवादी,कम्युनिस्ट,सेक्युलर, अजून काय काय ??? कितीही लेबले लावा, शेतकरी आंदोलन मोडणार नाही, लढेंगे-जितेंगे✊ तानाशाह को झुकाके मानेंगे👍",HATE
@pudharionline एकही नाही फक्त तोंडाने हगणारे आहेत हे गुजरात्याची मुल,HATE
या टोप्या घातलेल्यांचाही धर्म सांग 😂 https://t.co/XbNIDd7OnH,HATE
@BhatkhalkarA @RahulPatil_BJP राज्यच 3 / 13 वाजवल्या शिवाय हे भकास आघाडी दम नाही घेणार वाटत,HATE
"@AsimSarode @ashish_jadhao फकीराने फकीर बनवल, असे अजुन अंधभक्त आहेत त्याना कळणार सुद्धा नाही, त्यांच्या किडन्या विकल्या गेलेल्या असतील.",HATE
@nawabmalikncp येड्या चा बाजार म्हणजे बीजेपी,HATE
"@RiteshK25263139 @AjitPawarSpeaks @uddhavthackeray @Awhadspeaks @supriya_sule @Dev_Fadnavis @RealBacchuKadu @VarshaEGaikwad या येड्या आवलादिंना साहेब म्हणणं बंद कर मित्रा, या घोटाळेखोरांची एवढी औकाद नाही, आधिकार मिळत नसतील तर हिसकावून घ्यावे लागतात. थूकतो मी या निर्लज्ज लोकांवर.",HATE
@MiLOKMAT देशाचे पंतप्रधान मोदीजी भाजपा सरकार मुळे कोरोना महामारी काळात रोजगार टिकुन आहे कान्ग्रेस महाठग गठबंधन आघाडी सरकार असते तर देश भिकेला लागला असता,HATE
@j_amaren @zee24taasnews @TV9Marathi @News18lokmat @mumbaitak @abpmajhatv @rajivkhandekar फालतू न्यूज चॅनेल @abpmajhatv,HATE
@saamTVnews लाज लज्जा विकून खाल्ल्या का भिकेच्या मिळालेल्या सत्ता ह्यांची लोकांना मूर्ख बनवण्याचे धंदे,HATE
@MayurGulhane9 @abpmajhatv @mlamangeshbjp @Manshreepathak ते आले. कामगाराना भ्रमीत करून गेले. स्वतःच राजकारण अंगलट येतंय हे लक्षात येताच रातोरात गाशा गुंडालला कमलीन. कामगार तोडघशी पडले. मागच्या दाराने कमलीने सदावरतेला पुढे केला कारण संप मिटलेला नकोय कमलिला. कमली नीच आहे.,HATE
आले आले बिळातून बाहेर आले 😜😜😜 गटारहुंगे😛😛😛😛 https://t.co/NVySFPiCr9,HATE
@NidhiJyoti19 @Vishalp17897377 @mohitbharatiya_ @CHARANJITCHANNI या लोकांना रिप्लाय देण्या इतपत महत्त्व देऊ नये... हे बिनडोक आणि अंधभक्त आहेत,HATE
"@MeeTejaBoltoy @CMOMaharashtra @mybmc .@BhashaMarathi ,@Subhash_Desai .@maha_governor .@BSKoshyari कायद्याची होळी करायला बसवल की संरक्षण? एका बाजूला मराठी मराठी करायच दुसऱ्या बाजूला निर्लज्ज सदासुखी बनायच, हे शोभत का? .@AUThackeray मराठीचे मारेकरी काय सत्तेत आले भाषा संपवायचा ठेका घेतलाय का? #म #मराठी",HATE
@BhaiyaPatil गांडित दम असेल तर ओवेसी आणि शर्जील ल शिव्या देवून दाखव,HATE
"सर्वसामान्य माणूस मते देतो आणि भ्रष्ट, हरामी राजकारणी स्वतः च्या फायद्यासाठी नको त्या आघाड्या बनवून सत्तेत बसतात",HATE
@MiLOKMAT साल्या तुम्ही लोकांनी देशाची कचरा पट्टी करून सोडलीय. ती साफ करायला जनतेला आता किती त्रास होणार आहे पुढे कळेल ☹️,HATE
"लांड्याची चाटून-चाटून सोलून ठेवलेल्या ब्रिगेड्यांनी ह्यावर पण आपलं मत व्यक्त करावं. ""..प्रेषित मोहम्मदच्या अपमान, बुऱ्हाणपूरच्या स्वारीत झालेली लूट, बलात्कार, अत्याचार, कत्तली जाळपोळीचं समर्थन करण्यासाठी काझींनी त्यांना देहांताची शिक्षा सुनावली.",HATE
संपूर्ण जमात च घृणास्पद आहे!,HATE
@SeemaprabhatS जर हे कळतं तरी तुमच्या सारखे लोक दोन्ही घडत असताना सोडुन जात नाहीत मात्र सोशल मेडीया वर रडे बनुन रडके पणा आणि बोंबट्या मारत बसतात https://t.co/NAsvWODtDL,HATE
@MNS_Sainik @SantoshDhuri19 शिवसेनेचा राजकीय इतिहास शिवसैनीकापेक्षा जास्त चांगला आजुन कोणाला माहिती असेल अस वाटत नाही शिवसेनेचा इतिहास पहिला तर तुमचा राजाच गद्दार निघाला हे सुद्धा लक्षात असूद्या गद्दारांनो,HATE
"मुख्यमंत्र्यांचा पत्नी आक्षेपार्ह कशा? त्यांना कधीही राजकीय बोलताना ऐकल नाही पाहिलं नाही, मग? सगळे भाजपचे लोक नीच आहेत, यांच्याशी संबंध तोडा, हे माणूस म्हणून घ्यायचा लायकीचे नाहीयेत",HATE
कालच्या मुहूर्तावर जर कोणाचं #लग्न राहिला असेल तर समुजन जा त्याच कधीच होणार नाही Face with tears of joyMan facepalming bc किती लग्न झाले काल!!!!,HATE
"तुम्ही कसाबला जिवंत पकडलं म्हणुन २६/११ चा हल्ला हिंदूंनी घडवला हे सांगून दहशदवादी धर्माचा दर्जा द्यायला टिपलेल्या माजोरड्या राजकारण्यांचं स्वप्न पुर्ण झालं नाही. तरी सत्य जगासमोर आल्यावर देखील ""२६/११ RSS की साजिश"" हे पुुस्तक काँग्रेसने खुप थाटामाटात प्रकाशित केलं होतं. https://t.co/MVF94Umu8G",HATE
@Ideology_2020 @kharate_laxman तुम्हा वाकडतोंड्या सारख्या लुटारूंच्या जमातिला काही माहिती असणे म्हणजे अशक्य 🤣,HATE
आर्यनचे डायपर बदलण्यासाठी मराठी पत्रकारांची फौज डायपरचे गठ्ठे आणि कॉटन घेऊन ऑर्थररोड जेलकडे रवाना - येड्या सूत्रांची माहिती @zee24taasnews @abpmajhatv @News18lokmat @TV9Marathi @saamTVnews @LoksattaLive @SaamanaOnline @MiLOKMAT @MaxMaharashtra @BhausahebAjabe @rajivkhandekar #NCB,HATE
"ह्यांचे पप्पा तिकडे आसाम मधे राजकीय फायद्यासाठी नक्सली, माओवादी लोकांना शस्त्र टाकून मुख्य प्रवाहात यायला सांगतात अन् हे गोदी मीडिया चे टुक्कार पत्रकार नको तिकडे आभाळ हेपाळतात🤦🏻‍♂️ ये सब देख के मैं भी हैरान हू भाई.!! नाही काही तर @seethakkaMLA चे काम तरी एकदा बघायचे होते पोंग्या.!!",HATE
@Bhaskar95904205 @01Miskin @KunalJoshi11111 @RailMinIndia @drmmumbaicr @CMOMaharashtra @raosahebdanve तेच ना... सगळे मूर्ख भरलेत वाटतंय अधिकारी,HATE
"भाडखाऊ मीडियावाल्यांनो, ""स्री केवळ कंगना राणावत नाही, रिया चक्रवर्ती सुद्धा आहे.""",HATE
"@abpmajhatv भाजप मधील अनेक नेत्यांनी असंसदीय शब्दप्रयोग केले, नीच घाणेरडे विधाने केली त्यावर असा प्रश्न उपस्थित का नाही केला?",HATE
@ShefVaidya सर्व कलाकार हे ‘भक्त’जमातीचे नसतात. काहींचा स्वाभिमान आजही शिल्लक आहे. आणि बिनमराठी मतांसाठी स्वतःला मराठी भैय्ये म्हणवून घेणार्यांनी मराठी चित्रपटसृष्टीबद्दल गरळ ओकू नये.,HATE
अरुणाचल प्रदेश मध्ये आता चीन आपल्या सोबत बसून माज करतोय कारण आपला पंतप्रधान आंधळा आहे.,HATE
"@mataonline खांग्रेसी कुत्र्यांना ही बातमी दाखवा, स्वतःचा देशाच्या सैनिकांच्या शौर्यावर शंका घेत आहेत पेंचोर",HATE
@MarathiWadal शिव सेना सोडून पळून जाणाऱ्यांना नां जोड्याने हाणा अस म्हंटल होत बाळासाहेबांनी😀😀😀,HATE
हागला 😂😂 #चिवसेना 💪🔥नडला कि फोडला🔥💪 https://t.co/XuYYxyEDQo,HATE
@amolmitkari22 @Pankajamunde टिपुच्या बांडगुळानी असले शहानपण स्वतःकडेच ठेवावे...!!!,HATE
हारामखोरांची वाईट वृत्ती वेळीच ठेचली पाहिजे #महिला_सुरक्षा कायदा अधिक सक्षम केला पाहिजे,HATE
आणि राष्ट्रवादीवाल्यानी हाकलून दिल तर,HATE
या दलिंदर शेणकिड्यांचा निषेध म्हणुन आपण आज सगळे वडापाव खाऊन संपवून टाकू,HATE
"संघोट्यांना जय श्रीराम चालत ,राधे राधे चालत फक्त छत्रपती नाही चालत भटाळलेल्या छत्रपती प्रेमींनो आता जय नथ्थु बोलायाची सवय लाऊनच घ्यारे .",HATE
"@LoksattaLive @sachin_inc @INCIndia @Dev_Fadnavis @PrasadLadInd लोकशाही च्या नावाखाली बकवास छापणार फेकसत्ता आणि बिनबुडाच्या खांग्रेस चा तितकाच बकवास सचिन सावंत, अरे भाड्यानो इतकी वर्षे कर्नल पुरोहित वर आरोप पत्र नाही ठेवु शकल फेक्युलर खांग्रेसी सरकार! अरे हिंदुत्वा इतकं शत्रुत्व तुमच? नक्की हिंदूंचीच पोर आहात काय तुम्ही? आस्तिन के सांप",HATE
"""अमरावतीची दंगल ही नकली हिंदुत्ववाद्यानी पेटवली ' - सामना. स्वार्था साठी स्वतःचे धोरण आणि रंग बदलणारे ढोंगी ठरवणार असली कोण,नकली कोण ते ? #निर्लाजम_सदासुखी",HATE
ब्राह्मणांना सकाळी सकाळी शिव्या दिल्या की काही लोकांची पितरं स्वर्गात पोहोचतात. नीच माणसं असतात एक एक 😡,HATE
संडासचोरांना निर्बंध नाही आहेत रे केळ्या 😂😛,HATE
"@anya26_6 भाऊ ,असले रडके किती ही बोबले तरी मागासवर्गीय आयोगा पुढेच सल्ला मसलत करता भिक मागणार आहे",HATE
कोरोनाची भिती वास्तवा पेक्षा भिकारचोट मराठी मिडीया जास्त दाखवत आहेत ?,HATE
"@be098d203ba9408 @chetanaupadhya2 🚩""भगवा हिंद""🚩 🌹 शुभ मध्याह्न 🌹 महारष्ट्रार ची शिवसेना बाळा साहेबां सोबत पंचतत्वात विलीन झाली आता शवसेना आहे पेंग्विन बाप लेकाची आणि नाॅटी बाॅय ची वाकडतोंड्या रिंगमास्टर,मालकिण बार डांसर,विलन भंगार वाला,आंधळ दळतय आणि ,🐷 पिठ खातय जय श्री राम 🚩 जय हिन्द 🇮🇳 वंदेमातरम् 🌹🙏",HATE
भोकात जाऊ दे.. गेले तर गेले,HATE
आता ह्याचे समर्थक ह्याची जात म्हणून बाहेर काढला असे पसरवत आहेत...ह्याच विधान दाखवायची हिम्मत कोणताही चॅनल दिवसभरात करणार नाही...,HATE
"ज्या नालायक राज्य कर्त्याना असे वाटते की korona ही बीमारी आहे त्यांनी, थोडीशी बुद्धि वापरून चीन मधुन ही बीमारी कशी नष्ट झाली , त्यांनी काय उपाययोजना अमलात आणल्या, याचा विचार करायला हवा !! परंतु चु... या सारखे लॉक down लाऊन त्यांना थोर वैद्यांनीक असल्या सारखे वाटते !!!",HATE
"@sunil4Hindus खरं आहे तुमचं भाऊ, मी फारसं या फालतू लोकांना रिच देण्याचा प्रयत्न करत नाही, पण कधी कधी यांना उघडे पाडावे लागते..",HATE
तो दिडफुटया तरी स्वतःच्या दम वर झालाय बापाच्या नावावर कोणतेही येडझवे निवडून येतात...घंट्याचा काही कर्तृत्व नाही झाला बेष्ट शियम...लांडया,HATE
"ज्याच्या रक्तात बेमानी भरली आहे
त्याच्या अवलादी त काय फरक पडणार
#नसेडीखान
याला मुलगी आहे अस मला समजले आणि ती पण कोणत्या तरी रॅकेट मध्ये अडकली होती वाटत ?",HATE
@AmodBedekar @ArohWelankar तात्याराव सावरकर आणि प्रदीप जोशींच्या अवलाद काय झ्याट नाही करू शकत..नाही तर बांबू सरकवला जाईल मागून,HATE
फक्त श्रध्दांजली?? श्राद्ध घातले पाहिजे यांचे रोज एवढी फालतू झाले आहेत...,HATE
शवसेना की राष्ट्रीय हरामखोरी https://t.co/cKOKGdOyP1,HATE
"@TV9Marathi लाळ पुसे भांड कुञकार , राणेंनी कशी यांना लाईव्ह पञकार परिषदेत झापलं होत तसं भाजपच्या सर्व नेत्यांनी याना यांची जागा दाखवून दिली पाहिजे. @Dev_Fadnavis",HATE
@Hambhirao @SGhodgerikar अशांना आमचेकडे भोक साधू म्हणतात🤣🤣🤣 विदर्भ..,HATE
@RRPSpeaks आबा तुमच्या सारखा माणूस ना झाला ना आहे ना होणार👍 आज तुम्ही असायला पाहिजे होता दोन चार तुमच्या आणि सहकारी पक्षातले मंत्री जेल मध्ये असते एवढं तुम्ही इमानदार होते आणि आताचे नुसत लाळपुसे,HATE
@KiritSomaiya @BJP4India @Dev_Fadnavis @ChDadaPatil वायकरला उचला ५०% चिवसेना ताब्यात येईल.,HATE
"ज्या लोकांना गल्लीत, गावात, तालुक्यात नीच पणाने वागता येत नाही.. किंवा त्यांचं त्या लोकांसमोर काडीमात्र काही चालत नाही... अशी लोकं ट्विटर वर येऊन माती खातात....",HATE
@prettypadmaja @_sabanaqvi जोड्याने पूजा करता आली पाहिजे हिची असे खूप मनापासून वाटते !,HATE
नको लाखोंचा खर्च शिक्षणावर ... अभ्यास न करता पोरगं पास लागणार फक्त एक बेलाच पानं आणि मध .... काय मुर्खाचा बाजार मांडला आहे...,HATE
अन् Bc आपण अश्या गांडू समाजाचे पाईक आहोत,HATE
@kvilas513 @PoulAyodhya गुजराती घाण चिवडणाऱ्या ढोकळा फाफडा पार्टीच्या गणंगानी चिखलाच्या बाता मारुच नयेत . मेंदूत तोच चिखल भरलाय भक्ताडांच्या 🤣🤣🤣🤣🤣🤣,HATE
आमच्या गावाकडं सांड माजला की आंड चेचत्यात. भारताच्या #इंटर्नलमॅटर वर तोंडात गुळणी धरून बसलेल्या सेलिब्रिटीं सांडाना मी फाट्यावर मारतो. #लखीमपुर_किसान_नरसंहार,HATE
"शुक्रवार म्हटलं कि हे शांतिदूत भर दुपारी आपला भोचा लुल्ला ला दाखवायला टपकतात . मग बिगर मिशीचा दाढी ठेवणारा त्यांचा पोर्क खाणारा चू कॅप्टन १ तास आपली बचकोडी ऐकवतो . आणि
आम्ही हि बकवास बळजबरी ऐकायची . ह्यांची अक्कल किती .... हे बोलतात किती. 🚩🚩",HATE
"अरे मूर्खांनो, देशाची राष्ट्रभाषा हिंदी आहे. कोणी हिंदीत बोलले तर लाज वाटते का?",HATE
@Sonalimumbai1 तुझ वय खुप कमी आहे बाळा जरा अभ्यास कर या Bjp चा एकदम भिकारचोट लोकं आहेत डुबलिकेट हिंदुत्ववादी आहेत हे लोक तु तुझा अभ्यास काम धंदा व्यवसाय यावर लक्ष केंद्रीत कर,HATE
@BhatkhalkarA भाजप वाल्यांनो सुधरा नाही तर मातीत गडल्याशिवाय राहणार नाही ही जनता,HATE
त्या पेक्षा पाचही राज्यात खानग्रेस लाच आणून ठेव ना तू.. तुमच्या सारख्या लाळ घोट्या लोकांनी AC रूम मध्ये बसून कितीही analysis करावे.. ग्राउंड लेव्हल वर काय चालते तुम्हाला घंटा कळते.. त्यामुळे तुमचे चालू दया.. एका बुडालेल्या पार्टीला पूर्जोवित करायचे कारस्थान..,HATE
"@BhatkhalkarA बिनकामाचे तिकडे हवेत कशाला, नाही तरी एक बेडुक असणारच आहे. 😂😂😂😂",HATE
लवकरच मविआचा डोलारा कोसळेल.. मविआ चिवसेना तिघाडी भकासआघाडी https://t.co/Lk8gtmCeT6,HATE
@AshokRevage @BhatkhalkarA होररररर बांद्रा जिथून खांग्रेसी निवडून आला स्वगृही पण आमदार नाही निवडून आणता आला,HATE
जेव्हा शेंबडे लोक विद्वानांना शिव्या देऊ लागले की समजून जायचं की आता ट्विटर बंद करून झोपायची वेळ झाली आहे..,HATE
भारतात सगळ्यात कडक गांजा हा #धर्म आहे.. ज्याच्या ज्याचा डोक्यात गेला.. त्याला काहीही सुधरत नसतं.. बुद्धी भ्रष्ट होऊन जाते.. #मुर्खांचा_बाजार #म #चेतन_शब्दयोगी,HATE
@Dev_Fadnavis @narendramodi @INCIndia नाना च काय हे बाकीचे पण साले खांग्रेसी किडे ह्या सगळ्यांना इटली बाई च्या चरणाची लाळ चाटायची सवय आहे.,HATE
@lokmat या सगळ्यांचे नटबोल्ट्स भंगार झालेयत. कोणत्या नशेत असतात देवालाच माहीती. मुर्खांनो केंद्राला काय विचारताय? ज्या न्यायधीशाने evidences facts बघुन त्या हरामखोराला कस्टडी दिली ते इतरांसारखे नशेत नाही. तुम्हाला येवढेच दुःख आहे तर कोर्टात न्याय मागा. कसले फालतु गंजलेले लोक आहेत हे.🤦🏽,HATE
@MahaDGIPR @bharanemamaNCP एनसीपी खोटारडा पक्ष आहे ???,HATE
हे पहा चंपकअस काहीतरी विडिओ बनवायच आणि यांच्या चोमु गुलाम फोल्लोवेर्स ला 'कन्टेन्ट' म्हणून दाखवायचं साला ट्विटरवरचा 'अमीर सिद्दीकी'!,HATE
"रिंगण भाई औरंगजेब च जाऊ द्या 400 वर्षापूर्वीच, तुम्ही ज्या पक्षात आहात त्या पक्षाने 70 वर्षापासून गरिबी हटाव चा नारा दिला होता.. तो तर काय घंटा पूर्ण केला नाही, पणं देश नक्कीच भिकेला लावला आहे. त्यावर जरा नसलेलं ज्ञान हेपल्लाकी.!! तुझी मालकीण जगातली दोन नंबरची श्रीमंत महिला आहे!",HATE
