text,label
"मी यासाठी खूप उत्सुक आहे, प्रत्येकाने ते तपासले पाहिजे. ",1
"सर खूप छान काम करताय.आम्ही आपल्या सोबत आहोत
",1
"मराठवाड्याचा विकास अनुशेष भरून काढण्याची मागणी आपण पूर्ण केली आकाश जी
",1
"खरंच तो एक अनुभव भारी होता.
",1
हा विडिओ खूप छान आहे. वायरल झाला पाहिजे सर्वांकडून...,1
"चला या नवीन वर्षाचंस्वागत करूया,जुन्या स्वप्नांना,नव्याने फुलुवुयानववर्षाभिनंदन...
",1
"तुमचा वीजपुरवठा कायमस्वरुपी खंडित झालाय? मग, तुमच्यासाठी ही आहे सुवर्णसंधी ",1
"आनंदाची बातमी, गोलंदाज उमेश यादव बाबा झाला ./-…
",1
गरिबांचा तळतळाट लागेल.. अहो अशी कितीतरी लोक आहे ते शिवभोजन थाळीचा आनंद घेतात..,1
साहेब तुमीच काही तरी करू शकत शेतकऱ्यांना साठी,1
"दैनिक एकमत,देशोन्नती,मराठवाडा केसरी पेपरचे आभार ...
",1
हे खरंय भाऊ,1
"धन्यवाद ताईसाहेब, आपल्या शुभेच्छा खुप ऊर्जा देतील
",1
देवाभाऊंसारखा कर्तव्यदक्ष आणि प्रामाणिक नेता हवा,1
आजपासून सुरू होत असलेल्या नवरात्रोत्सवाच्या सर्वांना हार्दिक शुभेच्छा!,1
प्रवास उत्सवामुळे आता मी माझी सहल कमी किमतीत पूर्ण करू शकतो.,1
"स्वराज्य ध्वज यात्रेचे संतनगरी शेगावात जंगी स्वागत! ..//    
",1
पक्ष्याची गद्दारी केली ती समस्थ महाराष्ट्र सुखी रहावा या साठी.,1
"अन्नदाता सुखी भव: राष्ट्रीय शेतकरी दिवसाच्या तमाम शेतकरी बांधव-भगीनींना मनापासून शुभेच्छा 
",1
"नागपंचमी महोत्सव विजेत्यांना स्वराजची मानाची साडी, सोन्याची नथ,चांदीचा छल्ला आणि काही ",1
बरोबर समर्पण असते तिथं हार नसतेच बाकी प्रीतीचे स्टेटमेंट पूर्णतः योग्य आहे.,1
"जय श्री राम  
चैत्र पौर्णिमा व हनुमान जयंतीच्या हार्दिक शुभेच्छा 

 ",1
"जेष्ठांच्या सहवासात ज्ञानाचा अभिषेक - डॉ. मालपाणी./     /
",1
" चिन्ह फारच छान मिळाले, आता प्रकाश पडावा आणि मार्ग दिसावा अशी आशा ",1
आनंदी रहाण्याचा सरळ साधा एकच ऊपाय आहे.... अपेक्षा स्वतः कडुनच ठेवा समोरच्यांकडुन नको.,1
"आळंदीत एक गाव एक गणेशोत्सव उपक्रमास उत्साही प्रतिसाद.. ./     /
",1
" ॐ गं गणपतये नमः ॐ नमः शिवाय गणपती बाप्पा मोरया, मंगलमूर्ती मोरया ",1
"नववर्षाची पहिली पहाट साक्ष देते ती महारांच्या शूर पराक्रमाची     शूर महार योद्धांना त्रिवार वंदन
",1
"खूप खूप उत्तम 
",1
"खूप छान उपक्रम, मी पण सहभागी
",1
बॅडमिंटन सिंगल फायनल (पुरुष) सुरू आहे आणि लक्ष्य सेन जबरदस्त खेळतोय.,1
"धुळेकर जनतेच्या वतीने आपले मनस्वी आभार बाबासाहेब
",1
त्या पुणेकरांनी घरा बाहेर पाटी लावली तर दिलासा मिळेल,1
"अमरावती तालुक्यातील अंजनगाव बारी येथे आयोजित महाराजस्व अभियानात उपस्थितांना संबोधीत केले.
",1
"सोशल मिडिया सह जगात होतंय प्रथमेशचे कौतुक ./-…
",1
"तुम्हाला आणि तुमच्या समस्त परिवाराला नवीन वर्षाच्या हार्दिक शुभेच्या रविंद्र पाटील आणि परिवार
",1
" अतिशय उत्तम,,अप्रतिम थ्रेट लिहला आहे. हे विचार काही लोकांना शेअर पण करत आहे,",1
" कॉलेज च्या इथे शर्मा टी ट्राय करा ,अशी चहा कुठे भेटनार नाही",1
चार पाच महिन्यापासून तयारी करतात हे सर्व,1
सुपर हे,1
"जसा एक सुर्य,एक चंद्र तसाच एक पक्ष शिवसेना आणि एक नेता मा.उद्धवसाहेब बाळासाहेब ठाकरे.",1
धन्यवाद आपल्या कडून हिच भूमिका अपेक्षित होती.,1
"| सांगलीत पारंपारिक पद्धतीने शिवरायांचे आगमन | ./   
",1
"जन्मदिनाच्या भगवामय शुभेच्छा भावा..!!
",1
साहेब पण मशालीचा प्रचार आणि प्सार करताहेत,1
यासारखे व्यासपीठ जे आपल्याला उत्तम शिक्षण देत आहे..ते उत्कृष्ट आहे,1
कळतंय का सर तुमचा सत्कार होणार आहे,1
"स्तुत्य उपक्रम आणि योग्य विचार..!
",1
"लवकर सांगा सर आम्ही भरपूर उत्सुक आहोत आपल्या साठी
",1
तुमचा पूर्वीचा अनुभव आणि आठवणी हेच तुमचं धन आहे. तेच ऐकायला आवडतं.,1
"नववर्षाच्या हार्दिक शुभेच्छा ताईसाहेब
",1
"अतिशय योग्य, हमेशा प्रतिनिधीचे व्यवहार सुद्धा आणि प्रतिनिधीपूर्ण होणे तयारी करा ",1
तुम्हा सर्वांचे हे प्रेम असेच सदैव राहो,1
"सर्वांना खूप खूप शुभेच्छा 
 ",1
"परदेशी पर्यटकांनी घेतला इम्रतीचा आस्वाद - ./.?…
",1
"तीळगुळ घ्या, गोड गोड बोला!
मकर संक्रांतीच्या जनतेस हार्दिक शुभेच्छा!
 ",1
"ओम् नमः शिवय 
 ",1
"आपण केलेल्या कौतुकाबद्दल धन्यवाद आपली तक्रार संबंधित पोलीस स्टेशनला पुढील कार्यवाही साठी पाठवीत आहोत
",1
"प्रत्येक हिंदू,देशभक्त भारतीयाने हे वाचाच!",1
"लग्नानिमित्त नृत्य सादर करणे ही आनंदाची आणि समजूतदारपणाची बाब आहे, असे लोक मानतात. . ",1
"भारत   डिसेंबर      पासून जी    चे अध्यक्षपद भूषवेल आणि      मध्ये जी    नेत्यांची शिखर परिषद पहिल्यांदा बोलावेल.
",1
असा जबरदस्त ट्रेलर आवडलं,1
"ज्योतिरादित्यजी शिंदे यांना वाढदिवसाच्या हार्दिक शुभेच्छा
",1
कोल्हापुरात दिवाळीचा उत्सव सुंदर असतो आणि त्या काळात आदरणीय नेते राज ठाकरे साहेब तिथे उपस्थित असतात.,1
भाऊ हिंदू चे खरे शत्रू कोन हे आता जनतेला पटायला लागले आहे.जय महाराष्ट्र.,1
"पाच हजार अनुसरक पूर्ण झाल्या बद्दल आम्ही सर्व आनंदी आहोत 
",1
तुम्ही बरोबर आहात तुमच्या पक्षाच्या पप्पू सेनेमुळे भाजपचा विकास झाला आहे,1
"साहित्यिक, तत्वज्ञ आणि नोबेल पारितोषिक विजेते गुरु रवींद्रनाथ टागोरजी यांना स्मृतिदिनानिमित्त भावपूर्ण आदरांजली.",1
भारी होता,1
विजयी भव बाळासाहेबांचा आर्शिवाद आहे.,1
"भावी वाटचालीला सुभेच्छा!
",1
"महाराष्ट्राचे कुलदैवत खंडोबाच्या चंपाषष्ठी उत्सवानिमित्त सर्वांना मंगलमय शुभेच्छा!
",1
हार्दिक शुभेच्छा... आमचाही पाठिंबा आहे तुम्हाला... जय विदर्भ,1
"कोजागीरी पौर्णिमेच्या हार्दिक शुभेच्छा !!
 ",1
"महत्वाची जबाबदारी मिळाल्या बद्दल हार्दिक शुभेच्छा.
",1
त्यामुळे तुमचे अस्तित्व उत्तम व्यक्तींवर प्रतिबद्ध असते.,1
धक्का कसला ? कित्येक नवीन शिवसैनिक ती रिकामी जागा भरायला तैयार आहे..!!,1
खुप छान सर ही छोटीसी मदतच त्या कुटुंबातील सर्व लोकांच्या चेहर्यावर हसू आणतं,1
"सर्व मंगल मांगल्ये, शिवे सर्वार्थ साधिके,
शरण्ये त्र्यम्बके गौरी, नारायणी नमोस्तुते…
 
",1
"वाढदिवसाच्या खुप खुप शुभेच्छा भाऊ 
",1
"शुभ यात्रा गुरुजी। ./_ 
",1
मराठी वाघाची डरकाळी नाना अभिमान आहे तुमचा आणि गर्व पण,1
एवढी काळजी! मन अगदी भरून आल. पण हे सगळ    जूननंतर जाणवायला लागल.,1
हे आहेत परप्रांतीय,1
एखाद्या टिनेजर पोराला नवरदेव म्हणून हाक मारली तर त्याचा आनंद गगणात मावत नाही.,1
"सहकारी मित्र यांना उदंड आयुष्याच्या हार्दिक हार्दिक शुभेच्छा 
",1
"सात दिवसीय भागवत ज्ञान गंगा का शुभारंभ ./   ?
",1
" महाराष्ट्र हा देशाच्या इतिहासातील एक अभिमानास्पद आणि पवित्र क्षण म्हणून साजरा केला जातो, तो उत्साही व्यक्तींच्या मतांबद्दल अधिक उत्साही आहे.",1
जबडा तुटलेला असूनही    ओव्हर टाकण्याची जिद्द एकट्या अनिल कुंबळेमध्येच होती…,1
"डोंबिवलीत रंग खेळताना दोन गट भिडले, किरकोळ वादातून हाणामारी
 ",1
"उज्ज्वल महाराष्ट्राच्या.... उज्ज्वल भविष्यासाठी पारदर्शक पदभरती....
",1
"हवा येऊ द्या, महाराष्ट्राची हास्य जत्रा माझे आवडते कार्यक्रम आहेत.
",1
धन्यवाद विक्रांत जी! मराठा तरुणांच्या हितासाठी आपण एकत्रित काम करूया!,1
"आमचे मित्र डॉ. अमोल यांना कन्या रत्न प्राप्त झाले
",1
"काळानुसार सर्व बदल घडणारच तरी ही आपण आपली चिकाटी सोडली नाही 
",1
हे वाक्य रायगड जिल्ह्यातील तुमच्या सोबत असलेल्यांना उद्देशून बोलल्याबद्दल धन्यवाद मा. पालकमंत्री साहेब,1
"ज्योतिष्यविषयक व्याख्यानमालेला उदंड प्रतिसाद - ./--…
",1
त्याने पेटी वाजवायची आणि यांनी गाणे म्हणायचे एक नंबर आयडिया आहे,1
"संकट चतुर्थी निमित्त सर्वांना हार्दिक शुभेच्छा
",1
"अभिनंदन आणि शुभेच्छा. पुढच्या खेपेला पुण्यात असल्यावर नक्की येऊ.
",1
जबरदस्त देवा. मानगूट पकडून नावं घेऊन घेऊन कानफटात वाजविली.तुमचा इतिहासाचा अभ्यास वादातीत आहे.,1
"गणपती विसर्जन सागररक्षक, जीवरक्षकांच्या सहकार्याने सुरक्षितपणे पार पडले./   
",1
आजपासून सुरू होत असलेल्या धरण प्रकल्पाच्या उद्घाटनाला सर्वांना हार्दिक शुभेच्छा!,1
"कोजागिरी पौर्णिमेच्या मंगलमय शुभेच्छा.
 
 
 ",1
सर्वांना रक्षाबंधन आणि नारळी पौर्णिमेच्या हार्दिक शुभेच्छा..!,1
" मद्रासमधील विद्यार्थ्यांनी बनवले नवीन सॉफ्टवेयर, या सेक्टरला होणार मोठा फायदा ",1
"वाढदिवसाच्या हार्दिक शुभेच्छा साहेब
",1
"मा.नाथाभाऊ खडसे आपणास नवीन वर्षाच्या हार्दिक शुभेच्छा.. .//…
",1
"योजनेचे व्यावहारिक यश मानूया.
",1
"
निमित्त सर्व नागरिकांना मंगलमय शुभेच्छा!
 
 ",1
"इतर लोक प्रतिनिधीनी पण आदर्श घ्यावा. खूप छान उपक्रम.
",1
"अभिनंदन साहेब पुढील वाटचालीसाठी खुप खुप शुभेच्छा...
",1
"भिमा कोरेगाव शौर्यदिनाच्या हार्दिक शुभेच्छा ...!!!
",1
राधे राधे,1
"आपल्या सर्वांच्या आशीर्वादाने     अनुसारक पूर्ण झाले खूप खूप आभार सर्वांचे  
",1
बहीणभावाच्या अतूट नात्याचा सण रक्षाबंधनच्या आणि नारळी पौर्णिमेच्या सर्वांना हार्दिक शुभेच्छा!,1
या निर्णयामुळे राज्याची न्याय व्यवस्था अधिक सक्षम होण्यास नक्कीच मदत होईल..,1
"अभिनंदन भावा...इतिहास घडवलास, बाहुबली नीरज चोप्रा
 ",1
धडाडीच्या पत्रकार लोकशाही जिवंत आहे हे सातत्याने ठासून सांगणारे यांना वादिवसाच्या हार्दिक शुभेच्छा,1
"विद्यार्थ्यांसमोर धनुभाऊंचा आदर्श आहेच.
",1
सहमत  पण आता व्यसन झालंय हे,1
"कोजागिरी पौर्णिमेच्या शुभेच्छा!
 ",1
मिराबाई चानु यांचे मनापासुन अभिनंदन۔۔,1
नारी शक्ती दाखवली त्याला. आपल्या हिंमतीची दाद दिली पाहिजे.,1
आता एक महान लढाई होणार.. बाळासाहेबांची शिवसेना विरुद्ध उद्धव ठाकरेंची शिवसेना अशी होणार. बाळासाहेबांची शिवसेना,1
सत्य आहे हे,1
असे कार्यक्रम हातून घडणे ही खूप पुण्याचीच गोष्ट आहे. .......,1
"जय स्वामीनारायणगणपती बाप्पा मोरयामंगलमूर्ती मोरया !!
",1
बहिण- भावाच्या अतूट प्रेमाचा आणि नात्याचा सण रक्षाबंधन निमित्त हार्दिक शुभेच्छा...!,1
परिवारवाद हा सुंदर शब्द आहे. संपूर्ण परिवार देशासाठी समर्पित होणे म्हणजे परिवारवाद.,1
"आमचे ऐकून घेतल्याबद्दल ताईंचे मनापासून आभार आपण नैतिक सामर्थ्य मिळवा ! '
",1
"स्वाक्षरी साठी आभारी आहोत आम्ही मराठी लोक.
",1
"हर हर महादेव पुष्पा जी। सुप्रभात .//…
",1
"पी व्ही सिंधू ने बॅडमिंटनमध्ये गोल्ड मेडल जिंकले.


 ",1
सर्व कार्यकर्त्यांवरील बंदी लवकरच काढण्यात येईल चिंता करू नका,1
तुझी भाषा म्हणजे भाजपची सभ्यता,1
"नवीन वर्षाची सुरुवात महालक्ष्मी दर्शनाने ...
",1
"नवीन वर्षाच्या हार्दिक शुभेच्छा भाई  ./_/…
",1
गुजरात वेगाने विकासाची नवीन उंची गाठत आहे: पंतप्रधान,1
"भाऊ   + कडे वाटचाल खुप खुप अभिनंदन थोडे फार आशिर्वाद आमच्यावर सुध्धा असुद्या
",1
शेगावला आजुन गेलो नाही पण गोदंवले चा अनूभव घेतला. खुप छान आला..,1
"हे खरोखर आश्चर्यकारक आहे, यामुळे विद्यार्थ्यांना बरेच चांगले शिक्षण मिळेल. ",1
ती पण जबरदस्त रॅप गाते...,1
यांची दिवाळी तर खूप जोरदार होणार,1
नव्याने नियुक्त झालेल्या महिला सरपंच रंजना पुकळे यांचा सत्कार करण्यात आला.,1
"स्वस्त इंधनासाठी हा उत्तम पर्याय आहे, तंत्रज्ञानावरही काम करत आहे ",1
" भारत आणि भाजपसोबत हातमिळवणी करा, एकत्रितपणे आपण चांगल्या भविष्याकडे खूप प्रगती करू शकतो.",1
"     चा पडाव पार केल्याबद्दल अभिनंदन 
",1
"घटस्थापना व नवरात्र उत्सव निमित्त सर्वांना मंगलमय शुभेच्छा..
",1
जीवनात यश मिळवण्यासाठी चाणक्य यांच्या या गोष्टी नेहमी लक्षात ठेवा,1
"कोजागीरी पौर्णिमा दिनानिमित्त सर्वांना मनपूर्वक शुभेच्छा !

 ",1
" साहेब जय महाराष्ट्र, मरे पर्यंत आपल्या सोबत आहे,",1
जय सनातन  पवित्र आर्या भूमी पे आपका स्वागत हे.. वसुदैव कुटुंबकम,1
"आपणास व आपल्या परिवारास नवीन वर्षाच्या हार्दिक शुभेच्छा
",1
प्रत्येक नागपूरकराच्या वतीने मी त्यांचे आभार मानतो.,1
बाळासाहेब तर भरपूर आहेत पण आदरणीय बाळासाहेब ठाकरे एकच आहेत,1
" मध्ये भारताला पहिलं पदक 
 ",1
"नवीन वर्षाच्या हार्दिक शुभेच्छा साहेब ..
",1
"गोरगरीब जनतेचे कैवारी साहेबच आम्हांला आपला सार्थ अभिमान 
",1
"पंतप्रधान नरेंद्रजी मोदींना भूतानचा सर्वोच्च पुरस्कार नेसन्मानित करण्यात आले! हार्दिक अभिनंदन
",1
"  ! मुख्य इंजिनची 
 ..//…

 ",1
"सह्याद्री प्रतिष्ठान पुणे यांच्या वतीने अनोख्या कार्य संपन्न ! .//     
",1
"प्रेमा वरती श्रद्धा ठेवा!
",1
अगदी बरोबर आहे,1
एकजुट झाल्या शिवाय पर्याय नाही जय भवानी  जय शिवराय,1
"नित्य ईश्वरस्मरणासाठी सात्विक पदके 
यांचा अवश्य लाभ घ्या.


 ",1
: स्थनिक राजकारणात एक सक्रीय नेते म्हणून नरवडे यांची ओळख होती.,1
"केंद्रीय सचिवालय चे सचिव मोठे बंधू प्रविण गायकवाड जी यांना जन्मोत्सव निमित्त शुभेच्छा 
",1
लग्नाच्या जाळ्यात अडकण्या पेक्षा हे कधीही चांगलं,1
"एकदम भारी थ्रेड आहे हा...नक्की वाचा देश प्रेमी 
",1
"‘सिंधुदुर्ग जिल्ह्याला निसर्गाचे भरभरून वरदान; आदर्श शैक्षणिक परिसर होण्यासाठी प्रयत्न करा’ ./    
",1
" साहेब निष्ठावंत , निर्भिड म्हणून इतिहासात तुमची नोंद राहिल.",1
ॐ आचार्यजी वाढदिवसाच्या हार्दिक शुभेच्छा,1
"जय शिव शंभू हर हर महादेव  सुप्रभातम वंदना
",1
!. त्याचा शहाणी सकाळ हा कथा संग्रह आणि गूढ कथा,1
"ॐ सर्वमंगल मांगल्ये शिवे सर्वार्थ साधिके।
शरण्ये त्र्यंबके गौरी नारायणि नमोऽस्तुते।।

 ",1
" सह्याद्री एवढ्या शुभेच्छा! ./_/…
",1
नागपंचमीच्या हार्दिक शुभेच्छा साहेब,1
किन्ना सोना गाणे खरोखरच अप्रतिम आहे.. संगीत ताजेतवाने होते,1
"भारताची शान.. वंदे भारत ट्रेन..
 ",1
"""देवादी देव"" दादा वाढदिवसाच्या हार्दिक शुभेच्छा 
",1
"आपल्या सारखे सक्षम अधिकारी या जिल्हाला मिळाल्याने नक्कीच अजून प्रगती होईल..
",1
हे उत्तम विचार आणि मुलाखतींच्या चर्चेचे परिपूर्ण प्रतीक आहेत.,1
हे पण भारी बनलंय,1
"वाढदिवसाच्या हार्दिक शुभेच्छा साहेब. ./…
",1
दादा मला चर्चा आवडली कुठेच गर्दा गोंधळ नाही शांतपणे चर्चा चालू आहे...,1
आणखी एक लाभार्थी.,1
तुमचे गृहमंत्री     कोटी रुपये जमा करण्यात व्यस्त होते आणि त्यांना आरोप करावे लागले नाहीत हे ऐकून आनंद झाला!,1
सर आमचे खास मित्र आहेत,1
या सर्व विध्यार्थी आणि प्रबोधिनीच्या संपूर्ण टीमला मनःपूर्वक शुभेच्छा!,1
"वाढदिवसाच्या हार्दिक शुभेच्छा नानासाहेब
",1
"शिवश्री पुरुषोत्तम खेडकर साहेब यांना वाढदिवसाच्या हार्दिक हार्दिक शुभेच्छा
",1
" भेटलेले अनुभव आणि स्वतः वर विश्वास , जग जिंकलच.",1
"उदात्त कार्य सतत करणे खूप अवघड आहे पण निसर्ग वाचवण्यासाठी तुम्ही सर्वतोपरी प्रयत्न करत आहात
",1
या दोन व्यक्ती त्यांच्या स्वतःच्या अद्वितीय मार्गाने महत्त्वपूर्ण आणि मौल्यवान,1
"सर्व भाविकांना महाशिवरात्रीच्या हार्दिक शुभेच्छा!

 ",1
" फुल झोलर असणाऱ्या पोराने पीएचडी केल्यामुळे, तोतल्याचा आनंद गगनात मावेनासा झाला आहे.",1
किंबहुना' लोकांना सणणणणं...अशी सणक जाते.,1
म्हणून देवेंद्रजींचे नाणे महाराष्ट्राच्या राजकारणात खणखणीत वाजते.,1
मी आधीच सांगितलंय हा देवमाणुस आहे म्हणुन.. देवाभाऊ खरंय तुमचं..,1
"नुतन वर्षाच्या हार्दिक शुभेच्छा साहेब संजय वाघमारे अंबाजोगाई
",1
"श्री हनुमान जन्मोत्सव
चैत्र शुद्ध पौर्णिमा श्री जोतिर्लिंग यात्रा
 ",1
"या सहकार्याबद्दल त्यांनी धुमाळ परिवाराचे आभार मानले.
",1
एलव्हीएम  के सफलता पूर्वक प्रक्षेपण के लिए मनःपूर्वक अभिनंदन !,1
"अभियंता दिनाच्या हार्दिक शुभेच्छा ..!!
",1
मुळे उर्दूमध्ये आहेत आणि हा एक अभिमानास्पद वारसा आहे,1
"लासुरगांव येथे गरजू महिलांना अशोक सोनवणे यांच्यातर्फे उबदार कपड्याचे वाटप .//…
",1
"स्वच्छ सर्वेक्षण ग्रामीण      लॉन्च, नक्की यावे./-…
",1
"परिस्थिती सुधारण्यासाठी कृती सुधारा. कॅलेंडर : ../
",1
"होळी पौर्णिमा निमित्त सर्वांना मंगलमय शुभेच्छा..! 

 ",1
"शौर्याची प्रेरणा देणारा विजय स्तंभ भीमा कोरेगाव....
",1
"कन्यारत्नाच्या जन्मानंतर माप ओलांडून गृहप्रवेशाने केले स्वागत ./-…
",1
साहेब तुमचा निर्णय अगदी बरोबर आहे असच शेतकऱ्याच्या मागे खंबीर पणे उभे राहिले पाहिजे,1
"युवापिढीला आत्मनिर्भर करण्यासाठी सर्वांनी योगदान द्यावे – राज्यपाल भगत सिंह कोश्यारी ./    
",1
" खूप छान,,आपल्याशी एकदा भेट व्हावी अशी इच्छा आहे,पूर्ण होईल का ???",1
"देवेंद्र भाऊ आभारी आहे
",1
मला जुलाब होत नाही पचन शक्ती कडक आहे आपली.,1
"आपल्या माणसांसाठी सजग व जागरुक राहण्याचा संदेश देणाऱ्या कोजागिरी पौर्णिमेच्या सर्वांना शुभेच्छा.
 ",1
"आमच्या भाऊचे      अनुयायी झाल्या बद्धल भाऊचे हार्दिक अभिनंदन. ../  
",1
पुनःश्च हरिओम.... अयोध्या जी... सस्नेह जय महाराष्ट्र,1
"हो सर्व सहकाऱ्यांचे आभार,एवढा उत्तम उपक्रम हाती घेतला आहे.
",1
"या द्वेषाच्या युगात एकतेचा हा समूह, शतकानुशतके स्मरणात राहील.  ",1
पत्रकाराची अडचण दूर केली,1
"मी पाहिला चंद्र त्यादिवशी, खरे सांगायचे तर नेहमी पेक्षा जास्त छान दिसत होता
",1
" - दोन हजार झाडांचे मोफत वाटप करून नववर्षाचे स्वागत करण्यात आले. ./…
",1
"आपणांस व आपल्या परिवारास नवीन वर्षाच्या हार्दिक शुभेच्छा...
",1
"सर्व टीमचे हार्दिक अभिनंदन... पुढील कार्यासाठी शुभेच्छा...
",1
" तुम्ही रमाई चे पात्र खूपच छान केलेले आहे, जबरदस्त आत्मविश्वास आणि संवाद फेक",1
माहिती सेवा समितीच्या कार्यकर्त्यांनी केले तोरणागडावर यशस्वी ट्रेकिंग -,1
शीतल ताई आपण एडिटिंग भारी करता हो कसं जमतं हो हे सगळं तुम्हाला,1
"हाफकिन इन्स्टिट्यूट ला नवसंजीवनी  दिल्याबद्दल महाराष्ट्र सरकारचे अभिनंदन
",1
"साहेब जय महाराष्ट्र..!!आपले पुणे जिल्ह्याच्या वतीने मनःपुर्वक स्वागत
",1
मोबाईलच्या काळात जो दहा ला झोपतो व   ला उठतो तोच यशस्वी होणार.....,1
"एक प्रतिभावान कलाकार, एक कुशल नेता आणि एक हुशार व्यक्ती, एकत्रितपणे ते समाजात सकारात्मक बदल घडवून आणतात.",1
"महाराष्ट्राचे एकमेव, रक्षनकर्ता आणि संरक्षणकर्ता",1
सर्व शक्ती पणाला लावा  आता बेरोजगारीवर मात करा.,1
वसुबारस निमित्त सर्वांना हार्दिक शुभेच्छा... !,1
"मोलाचा सल्ला दिला माणिक भाऊ 
",1
"लवकरच येत आहे आहिल्या देवींची जयंती येळकोट जय मल्हार मल्हार
",1
पण त्यानिमित्ताने त्यांनी मनातली गोष्ट बोलून दाखविली.. हे एक बर झालं.,1
"सहावेळा जगज्जेती ठरलेली मेरी कॉम मुंबई मॅरेथॉनची सदिच्छादूत./-/…
",1
"ओम् नमः शिवाय 
हर हर महादेव
महाशिवरात्रीच्या हार्दिक शुभेच्छा ",1
"तात्या मुळशी पॅटर्न पाहून प्रभावित झाले आणि शेतकऱ्यांसोबत होणारा आम्हाला दाखवला  खतरनाक तात्या 
",1
"अखेर भारत आज जिंकला ,
सोबत मालिका पण जिंकला ",1
" होळीच्या अग्नीमध्ये दुष्ट विचारांचे दहन व्हावे सर्वांना होळीच्या हार्दिक शुभेच्छा 
 
 
",1
"एक चिन्ह, एक पक्ष  शिवसेनेच मशाल चिन्हं गद्दारांचा राजकीय अंत करेलच  ",1
वाढदिवसाच्या हार्दिक शुभेच्छा,1
"मकरसंक्रांतीच्या हार्दिक शुभेच्छा !
 
 ",1
जाती कशी काम करते याचे उत्तम उदहारण।,1
"महामार्गाच्या व महामार्गाच्या अभियंत्यांना सोडून इतर सर्व अभियंत्यांना च्या हार्दिक शुभेच्छा।
",1
"स्वतःच स्वतःला यशस्वी म्हणायच हे लय भारी आहे .//…
",1
"कोळी बांधवांचा न्यायहक्कासाठी सदैव लढणारे राज शिलेदार किशोर व साक्षी राणे यांना लग्नाच्या वाढदिवसाच्या शुभेच्छा
",1
"आपणास व समस्त काॅग्रेसच्या शुभचिंतकांना नुतन वर्षाच्या हार्दिक शुभेच्छा! ./…
",1
सकारात्मकता हा पाया आहे !!,1
" साहेब, अभिनंदन, आता पुढील निवडणुकीकरिता हार्दिक शुभेच्छा, विरोधकांची तोंडे चांगला प्रचार करून बंद करा.",1
"मी व माझ्या परिवारा कडुन नवीन वर्ष्याच्या हार्दिक शुभेछा 
",1
"नविन वर्षाच्या हार्दिक शुभेच्छा भैय्या जी
",1
" अगदी बरोबर, हा चांगला प्रोजेक्ट आहे",1
पण विकलांगता पांगळी होण्याची शक्यता आहे..  जबरदस्त...,1
वाह क्या बात है सर एकदम बरोबर आहे,1
"कोविशील्ड व कोव्हक्सींन दोन्ही लसीना त्यांचा मान द्यायलाच पाहिजे.
",1
पाणकावळा पण असतो का.... मी पाणकोंबडी ऐकलं होतं. छान माहिती.,1
वाढदिवसाच्या हार्दिक शुभेच्छा !! पार्टी कुठे देणार हे कृपया कळवावे.,1
"तुमच्या सर्वांसाठी ही खरोखरच एक अद्भुत संधी आहे, ती मिळवायला चुकवू नका ",1
या मुलाखतीत एक गोष्ट प्रकर्षाने जाणवली की राजदीप यांच्या पेक्षा खर्गें उत्तम मराठी बोलतायत,1
"मकरसंक्रांतीच्या सर्वांना खूप खूप शुभेच्छा !!

 ",1
हा मोदींचा भारत आहे इथे दहशतवाद्यांची कबर खोदली जाते..,1
"विष्णुपूरी येथील गुरूकृपा पॅथाॅलाॅजी लॅब च्या शुभारंभ प्रसंगी संतोष हंबर्डे यांना शुभेच्छा दिल्या.
",1
मिनिट मध्ये हा कोड वापरा   % एक्स्ट्रा सुट सर,1
"आपण आमचे प्रेरणा स्त्रोत आहात,आम्हाला तुमच्या योगदानाचा अभिमान आहे! साहेब राष्ट्रीय
",1
अतिशय उत्तम निर्णय आहे,1
"एकदा हा प्रकल्प पूर्ण झाल्यावर तो झोपडपट्टी पुनर्विकास प्रकल्पांतील एक आदर्श असेल."" असे संबोधित केले.",1
"बापरे आता भंपर पार्टी च नियोजन करावे लागेल! अभिनंदन .//…
",1
"महाराष्ट्र राज्य जैवविविधता मंडळ स्थापना दिवस     
",1
कोणाच्या सहानभुतीची गरज नाही उध्दव साहेबाना... विरोधकासाठी शिवसैनिकच पुरेसा आहे. जय महाराष्ट्र...,1
नारळी पौर्णिमा आणि रक्षाबंधन सणांच्या मंगलमय शुभेच्छा!!!!,1
"कोल्हापूरचे यांचे हजारी झाल्याबद्दल खूप खूप अभिनंदन
",1
" बरयाच दीवसांनी एक , सुचक, लक्षवेधी, आणि निर्भीड वकतवय पहायला मिळाले",1
"यावर्षीचा परफॉर्मन्स चांगला आहे विजय भाऊ
",1
"सर्व बांधवांना मन:पुर्वक शुभेच्छा..!



 ",1
तुम्हाला अंधेरीचे आमदार म्हणून नेतृत्व करण्याची उत्तम संधी आहे!,1
